DocumentCommitteeSessionID,CommitteeSessionID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate
258347,548343,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272851.doc,2014-02-27T16:46:44.81
258349,548400,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272853.doc,2014-02-27T16:46:45
258350,548696,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272854.doc,2014-02-27T16:46:45.2
258351,548742,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272855.doc,2014-02-27T16:46:45.4
258352,549168,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272856.doc,2014-02-27T16:46:45.603
258354,548268,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272858.doc,2014-02-27T16:46:44.42
258355,547348,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272859.doc,2014-02-27T16:46:43.057
258483,547503,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273197.doc,2014-02-27T16:53:26.94
258484,548172,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273198.doc,2014-02-27T16:53:27.48
258485,548571,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273199.doc,2014-02-27T16:53:28.153
258486,548130,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273200.doc,2014-02-27T16:53:27.2
258487,548475,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273201.doc,2014-02-27T16:53:27.733
258488,549153,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273202.doc,2014-02-24T02:41:01.683
258489,548534,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273203.doc,2014-02-27T16:53:27.957
258537,545961,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273251.doc,2014-02-27T17:03:39.473
258538,547546,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273252.doc,2014-02-27T17:03:40.53
258559,547939,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273273.doc,2014-02-27T17:03:41.06
258565,547941,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_273279.doc,2014-02-27T17:03:41.32
257867,547458,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272371.doc,2014-02-20T16:42:12.243
257868,547603,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272372.doc,2014-02-20T16:42:13.95
257869,547604,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272373.doc,2014-02-20T16:42:14.213
257870,545953,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272374.doc,2014-02-20T16:42:04.35
257871,546979,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272375.doc,2014-02-20T16:42:08.617
257872,546981,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272376.doc,2014-02-20T16:42:08.89
257873,546983,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272377.doc,2014-02-20T16:42:09.147
257874,547210,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272378.doc,2014-02-20T16:42:10.343
257875,547438,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272379.doc,2014-02-20T16:42:11.13
257876,547454,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272380.doc,2014-02-20T16:42:11.813
257877,546414,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272381.doc,2014-02-20T16:42:06.667
257878,546884,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272382.doc,2014-02-20T16:42:07.74
257879,547191,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272383.doc,2014-02-20T16:42:09.81
257880,547196,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272384.doc,2014-02-20T16:42:10.08
257881,546013,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272385.doc,2014-02-20T16:42:04.87
257882,546266,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272386.doc,2014-02-20T16:42:05.4
257883,546381,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272387.doc,2014-02-20T16:42:06.443
257884,546995,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272388.doc,2014-02-20T16:42:09.35
257885,548036,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272389.doc,2014-02-20T16:42:15.587
257921,546947,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272425.doc,2014-02-20T16:53:24.71
257922,547024,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272426.doc,2014-02-20T16:53:25.667
257946,546949,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272450.doc,2014-02-20T16:53:24.933
257950,545973,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272454.doc,2014-02-20T16:53:23.407
257951,547085,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272455.doc,2014-02-20T16:53:25.933
257952,547764,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272456.doc,2014-02-20T16:53:27.587
257985,545922,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272489.doc,2014-02-20T16:53:23.12
257986,546740,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272490.doc,2014-02-18T02:41:07.273
257987,547388,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272491.doc,2014-02-18T02:41:32.363
258015,544948,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272519.doc,2014-02-20T16:53:22.517
258016,547502,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272520.doc,2014-02-20T16:53:26.387
258020,546318,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272524.doc,2014-02-20T16:53:23.89
258021,546360,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272525.doc,2014-02-20T16:53:24.18
258022,547897,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272526.doc,2014-02-20T16:53:28.453
258023,546656,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272527.doc,2014-02-20T16:53:24.46
258024,547866,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272528.doc,2014-02-20T16:53:27.883
258029,546000,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272533.doc,2014-02-20T17:03:50.293
258030,547020,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272534.doc,2014-05-01T16:26:02.547
258031,547021,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272535.doc,2014-02-20T16:53:25.4
258032,547299,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272536.doc,2014-02-20T16:53:26.17
258033,547665,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272537.doc,2014-02-20T16:53:26.61
258034,547678,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272538.doc,2014-02-20T16:53:26.903
258035,547869,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272539.doc,2014-02-20T16:53:28.17
258036,548330,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272540.doc,2014-02-20T16:53:29.633
258040,547682,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272544.doc,2014-02-20T16:53:27.147
258042,547951,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272546.doc,2014-02-20T16:53:28.74
258045,548286,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272549.doc,2014-02-20T16:53:29.34
258058,547755,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272562.doc,2014-02-20T16:53:27.367
258066,548333,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272570.doc,2014-02-20T16:53:29.88
258090,548174,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272594.doc,2014-05-01T16:26:03.087
258091,548406,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272595.doc,2014-02-20T16:53:30.13
258163,547358,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272667.doc,2014-02-20T17:03:51.36
257279,547194,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271567.doc,2014-02-27T17:13:10.633
257386,544965,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271674.doc,2014-02-13T16:54:41.23
257387,545947,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271675.doc,2014-02-13T16:54:41.8
257405,546733,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271693.doc,2014-02-13T16:54:42.583
257416,546830,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271704.doc,2014-02-13T16:54:42.807
257425,546860,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271713.doc,2014-02-13T16:54:43.023
257432,547018,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271720.doc,2014-02-13T16:54:43.503
257442,546512,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271730.doc,2014-02-13T16:54:42.34
257447,546384,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271735.doc,2014-02-13T16:54:42.06
257449,547002,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271737.doc,2014-02-13T16:54:43.263
257468,546972,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271756.doc,2014-02-13T17:00:17.267
257470,546973,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271758.doc,2014-02-13T17:00:17.537
257471,546975,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271759.doc,2014-02-13T17:00:17.817
257483,546948,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271771.doc,2014-02-13T17:00:17.003
257484,546977,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271772.doc,2014-02-13T17:00:18.093
257487,546276,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271775.doc,2014-02-13T17:00:16.74
257488,548338,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271776.doc,2014-02-13T17:00:18.603
257581,548255,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271869.doc,2014-02-13T17:00:18.357
257802,548137,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272306.doc,2014-02-20T17:03:52.1
257810,546158,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272314.doc,2014-02-20T16:42:05.167
257811,547524,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272315.doc,2014-02-20T16:42:13.223
257812,548127,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272316.doc,2014-02-20T16:42:15.79
257813,548258,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272317.doc,2014-02-20T16:42:16.51
257819,546373,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272323.doc,2014-02-20T16:42:06.19
257820,546958,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272324.doc,2014-02-20T16:42:08.313
257821,547868,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272325.doc,2014-02-20T16:42:14.71
257822,548159,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272326.doc,2014-02-20T16:42:16.277
257823,546362,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272327.doc,2014-02-20T16:42:05.66
257824,547510,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272328.doc,2014-02-20T16:42:12.847
257825,547512,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272329.doc,2014-02-20T16:42:13.037
257826,547947,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272330.doc,2014-02-20T16:42:15.197
257827,547948,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272331.doc,2014-02-20T16:42:15.4
257839,546657,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272343.doc,2014-02-20T16:42:07.06
257840,547464,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272344.doc,2014-02-20T16:42:12.447
257841,547504,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272345.doc,2014-02-20T16:42:12.653
257843,547793,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272347.doc,2014-02-20T16:42:14.477
257846,547544,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272350.doc,2014-02-20T16:42:13.427
257847,546370,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272351.doc,2014-02-20T16:42:05.917
257848,546864,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272352.doc,2014-02-20T16:42:07.25
257849,546952,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272353.doc,2014-02-20T16:42:08.013
257850,547330,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272354.doc,2014-02-20T16:42:10.623
257855,546440,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272359.doc,2014-02-20T16:42:06.87
257856,545060,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272360.doc,2014-02-20T16:42:04.05
257857,546873,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272361.doc,2014-02-20T16:42:07.483
257858,545959,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272362.doc,2014-02-20T16:42:04.61
257859,547440,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272363.doc,2014-02-20T16:42:11.347
257863,547029,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272367.doc,2014-02-20T16:42:09.54
257864,547433,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272368.doc,2014-02-20T16:42:10.877
257865,547443,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272369.doc,2014-07-17T16:41:31.573
257866,547456,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_272370.doc,2014-02-20T16:42:12.04
256796,543722,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270906.doc,2014-02-06T16:49:44.487
256814,540733,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270924.doc,2014-02-06T16:49:43.84
256815,546002,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270925.doc,2014-02-06T16:49:45.017
256867,543692,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270977.doc,2014-02-13T16:30:58.117
256868,545391,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270978.doc,2014-02-13T16:30:58.72
256869,544931,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270979.doc,2014-02-13T16:30:58.44
256872,547381,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270982.doc,2014-02-13T16:30:59.653
256875,548212,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270985.doc,2014-02-13T16:30:59.847
256876,546668,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270986.doc,2014-02-13T16:30:59.44
256881,545744,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270991.doc,2014-02-13T16:30:59.193
257018,547579,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271306.doc,2014-02-13T16:38:19.547
257021,543821,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271309.doc,2014-02-13T16:38:17.337
257032,542328,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271320.doc,2014-02-13T16:38:16.777
257033,546265,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271321.doc,2014-02-13T16:38:18.387
257034,545014,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271322.doc,2014-02-13T16:38:17.617
257072,546314,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271360.doc,2014-02-13T16:38:18.61
257073,546572,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271361.doc,2014-02-13T16:38:19.097
257074,546813,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271362.doc,2014-02-13T16:38:19.323
257075,546326,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271363.doc,2014-02-13T16:38:18.847
257079,545205,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271367.doc,2014-02-13T16:38:17.873
257080,545515,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271368.doc,2014-02-13T16:38:18.133
257121,547500,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271409.doc,2014-02-13T16:47:42.323
257153,547594,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271441.doc,2014-02-13T16:47:42.533
257154,547870,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271442.doc,2014-02-20T16:42:14.973
257177,546931,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271465.doc,2014-02-13T16:47:39.193
257181,545500,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271469.doc,2014-02-13T16:47:37.083
257182,545949,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271470.doc,2014-02-13T16:47:37.4
257183,546737,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271471.doc,2014-02-13T16:47:38.907
257184,544066,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271472.doc,2014-02-13T16:47:36.79
257185,546943,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271473.doc,2014-02-13T16:47:39.49
257186,546944,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271474.doc,2014-02-13T16:47:39.783
257187,546969,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271475.doc,2014-02-13T16:47:40.62
257188,546970,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271476.doc,2014-02-13T16:47:40.893
257189,546971,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271477.doc,2014-02-13T16:47:41.15
257208,543711,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271496.doc,2014-02-13T16:47:36.5
257209,546945,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271497.doc,2014-02-13T16:47:40.077
257219,543303,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271507.doc,2014-02-11T02:40:53.263
257220,544608,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271508.doc,2014-02-11T02:41:03.48
257221,545262,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271509.doc,2014-02-11T02:41:10.997
257222,545838,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271510.doc,2014-02-11T02:41:20.84
257223,545839,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271511.doc,2014-02-11T02:41:24.44
257224,545840,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271512.doc,2014-02-11T02:41:27.83
257225,546382,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271513.doc,2014-02-11T02:41:45.393
257230,547033,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271518.doc,2014-02-13T16:47:41.433
257231,544904,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271519.doc,2014-02-11T02:41:07.667
257232,545524,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271520.doc,2014-02-11T02:41:17.403
257233,546436,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271521.doc,2014-02-13T16:47:38.467
257234,546946,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271522.doc,2014-02-13T16:47:40.353
257235,547378,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271523.doc,2014-02-13T16:47:41.9
257236,547466,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271524.doc,2014-02-13T16:47:42.113
257249,547797,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271537.doc,2014-02-13T16:47:42.743
257275,546339,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271563.doc,2014-02-13T16:47:37.69
257276,546342,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271564.doc,2014-02-13T16:47:37.98
257277,546359,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271565.doc,2014-02-13T16:47:38.23
257278,546438,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_271566.doc,2014-02-13T16:47:38.673
256054,547386,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270048.doc,2014-01-30T17:02:36.91
256089,544950,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270083.doc,2014-01-30T17:02:34.25
256123,544577,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270117.doc,2014-01-30T17:02:33.993
256124,545565,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270118.doc,2014-01-30T17:02:35.193
256125,545570,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270119.doc,2014-01-30T17:02:35.427
256126,545572,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270120.doc,2014-01-30T17:02:35.63
256127,545573,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270121.doc,2014-01-30T17:02:35.827
256128,545574,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270122.doc,2014-01-30T17:02:36.04
256155,545542,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270149.doc,2014-01-30T17:02:34.927
256157,543795,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270151.doc,2014-01-30T17:02:33.733
256162,544997,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270156.doc,2014-01-30T17:02:34.473
256163,545486,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270157.doc,2014-02-20T16:27:04.78
256407,546954,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270517.doc,2014-02-06T16:28:40.107
256419,546001,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270529.doc,2014-02-06T16:28:39.72
256420,545936,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270530.doc,2014-02-06T16:28:39.497
256434,545322,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//19/Committees/19_ptv_270544.doc,2014-02-06T16:28:39.22
